Date,Open,High,Low,Close,Adj Close,Volume
2018-11-19,8.020000,8.020000,8.020000,8.020000,7.769246,0
2018-11-20,7.860000,7.860000,7.860000,7.860000,7.614248,0
2018-11-21,7.950000,7.950000,7.950000,7.950000,7.701434,0
2018-11-23,7.880000,7.880000,7.880000,7.880000,7.633623,0
2018-11-26,7.980000,7.980000,7.980000,7.980000,7.730496,0
2018-11-27,7.950000,7.950000,7.950000,7.950000,7.701434,0
2018-11-28,8.050000,8.050000,8.050000,8.050000,7.798307,0
2018-11-29,8.020000,8.020000,8.020000,8.020000,7.769246,0
2018-11-30,7.990000,7.990000,7.990000,7.990000,7.740183,0
2018-12-03,8.090000,8.090000,8.090000,8.090000,7.837057,0
2018-12-04,7.870000,7.870000,7.870000,7.870000,7.623935,0
2018-12-06,7.740000,7.740000,7.740000,7.740000,7.498000,0
2018-12-07,7.430000,7.430000,7.430000,7.430000,7.430000,0
2018-12-10,7.350000,7.350000,7.350000,7.350000,7.350000,0
2018-12-11,7.350000,7.350000,7.350000,7.350000,7.350000,0
2018-12-12,7.500000,7.500000,7.500000,7.500000,7.500000,0
2018-12-13,7.500000,7.500000,7.500000,7.500000,7.500000,0
2018-12-14,7.400000,7.400000,7.400000,7.400000,7.400000,0
2018-12-17,7.320000,7.320000,7.320000,7.320000,7.320000,0
2018-12-18,7.310000,7.310000,7.310000,7.310000,7.310000,0
2018-12-19,7.250000,7.250000,7.250000,7.250000,7.250000,0
2018-12-20,7.220000,7.220000,7.220000,7.220000,7.220000,0
2018-12-21,7.090000,7.090000,7.090000,7.090000,7.090000,0
2018-12-24,7.040000,7.040000,7.040000,7.040000,7.040000,0
2018-12-26,7.220000,7.220000,7.220000,7.220000,7.220000,0
2018-12-27,7.170000,7.170000,7.170000,7.170000,7.170000,0
2018-12-28,7.240000,7.240000,7.240000,7.240000,7.240000,0
2018-12-31,7.270000,7.270000,7.270000,7.270000,7.270000,0
